Occupancy,LastUpdated
48,2016-11-27 10:01
77,2016-11-27 10:32
137,2016-11-27 11:01
192,2016-11-27 11:31
256,2016-11-27 12:01
342,2016-11-27 12:32
444,2016-11-27 13:08
503,2016-11-27 13:32
536,2016-11-27 14:02
523,2016-11-27 14:31
505,2016-11-27 15:01
490,2016-11-27 15:32
468,2016-11-27 16:01
437,2016-11-27 16:32
72,2016-11-28 8:01
116,2016-11-28 8:32
161,2016-11-28 9:02
177,2016-11-28 9:28
198,2016-11-28 10:01
214,2016-11-28 10:32
216,2016-11-28 11:01
235,2016-11-28 11:32
237,2016-11-28 12:01
237,2016-11-28 12:28
238,2016-11-28 13:02
234,2016-11-28 13:31
225,2016-11-28 14:02
219,2016-11-28 14:32
204,2016-11-28 15:02
184,2016-11-28 15:41
163,2016-11-28 16:02
135,2016-11-28 16:28
48,2016-11-29 7:55
97,2016-11-29 8:28
148,2016-11-29 9:02
187,2016-11-29 9:28
224,2016-11-29 10:01
239,2016-11-29 10:28
257,2016-11-29 11:01
265,2016-11-29 11:28
274,2016-11-29 11:55
265,2016-11-29 12:28
250,2016-11-29 13:02
245,2016-11-29 13:28
238,2016-11-29 14:01
230,2016-11-29 14:28
213,2016-11-29 14:55
203,2016-11-29 15:28
180,2016-11-29 16:02
160,2016-11-29 16:28
87,2016-11-30 8:02
124,2016-11-30 8:28
182,2016-11-30 9:01
216,2016-11-30 9:28
235,2016-11-30 10:01
259,2016-11-30 10:28
269,2016-11-30 10:55
271,2016-11-30 11:28
275,2016-11-30 12:01
272,2016-11-30 12:28
264,2016-11-30 13:01
270,2016-11-30 13:28
260,2016-11-30 14:01
254,2016-11-30 14:28
238,2016-11-30 15:01
213,2016-11-30 15:28
204,2016-11-30 16:01
203,2016-11-30 16:28
67,2016-12-01 8:05
96,2016-12-01 8:25
138,2016-12-01 8:58
164,2016-12-01 9:25
206,2016-12-01 9:58
214,2016-12-01 10:25
229,2016-12-01 10:58
241,2016-12-01 11:32
254,2016-12-01 11:58
252,2016-12-01 12:25
254,2016-12-01 12:58
247,2016-12-01 13:25
236,2016-12-01 13:58
228,2016-12-01 14:25
209,2016-12-01 14:58
194,2016-12-01 15:25
172,2016-12-01 15:58
143,2016-12-01 16:25
82,2016-12-02 7:55
123,2016-12-02 8:28
156,2016-12-02 9:01
168,2016-12-02 9:28
187,2016-12-02 10:02
193,2016-12-02 10:28
205,2016-12-02 11:01
221,2016-12-02 11:28
240,2016-12-02 12:01
238,2016-12-02 12:28
246,2016-12-02 12:58
248,2016-12-02 13:25
252,2016-12-02 13:58
246,2016-12-02 14:25
245,2016-12-02 14:58
241,2016-12-02 15:31
239,2016-12-02 15:58
257,2016-12-02 16:32
66,2016-12-05 8:02
94,2016-12-05 8:29
139,2016-12-05 9:02
174,2016-12-05 9:29
199,2016-12-05 10:03
213,2016-12-05 10:29
229,2016-12-05 11:02
240,2016-12-05 11:29
252,2016-12-05 11:56
253,2016-12-05 12:29
245,2016-12-05 13:02
239,2016-12-05 13:29
227,2016-12-05 14:02
211,2016-12-05 14:29
195,2016-12-05 15:02
170,2016-12-05 15:29
156,2016-12-05 16:02
138,2016-12-05 16:29
73,2016-12-06 7:56
110,2016-12-06 8:29
162,2016-12-06 8:56
190,2016-12-06 9:29
220,2016-12-06 10:02
230,2016-12-06 10:29
231,2016-12-06 11:02
239,2016-12-06 11:29
245,2016-12-06 11:56
248,2016-12-06 12:29
251,2016-12-06 12:56
246,2016-12-06 13:29
235,2016-12-06 14:02
231,2016-12-06 14:29
215,2016-12-06 15:02
205,2016-12-06 15:29
181,2016-12-06 16:02
158,2016-12-06 16:29
82,2016-12-07 7:59
121,2016-12-07 8:26
159,2016-12-07 8:55
182,2016-12-07 9:26
205,2016-12-07 9:59
218,2016-12-07 10:26
236,2016-12-07 10:59
247,2016-12-07 11:25
258,2016-12-07 11:59
263,2016-12-07 12:26
265,2016-12-07 12:59
261,2016-12-07 13:26
252,2016-12-07 13:59
251,2016-12-07 14:26
242,2016-12-07 14:59
242,2016-12-07 15:32
237,2016-12-07 15:59
249,2016-12-07 16:32
73,2016-12-08 7:59
106,2016-12-08 8:26
151,2016-12-08 8:59
167,2016-12-08 9:26
183,2016-12-08 9:59
198,2016-12-08 10:32
214,2016-12-08 10:59
232,2016-12-08 11:32
242,2016-12-08 11:59
240,2016-12-08 12:25
244,2016-12-08 12:59
242,2016-12-08 13:25
233,2016-12-08 13:59
226,2016-12-08 14:26
228,2016-12-08 14:59
222,2016-12-08 15:26
213,2016-12-08 15:59
206,2016-12-08 16:32
65,2016-12-12 8:02
93,2016-12-12 8:29
137,2016-12-12 9:02
148,2016-12-12 9:29
171,2016-12-12 10:02
189,2016-12-12 10:29
200,2016-12-12 11:02
206,2016-12-12 11:29
215,2016-12-12 11:55
214,2016-12-12 12:29
215,2016-12-12 12:56
213,2016-12-12 13:29
213,2016-12-12 14:02
201,2016-12-12 14:29
188,2016-12-12 14:55
171,2016-12-12 15:29
154,2016-12-12 15:56
131,2016-12-12 16:29
66,2016-12-13 8:02
94,2016-12-13 8:29
146,2016-12-13 9:02
170,2016-12-13 9:29
184,2016-12-13 9:55
193,2016-12-13 10:29
202,2016-12-13 11:02
210,2016-12-13 11:29
216,2016-12-13 12:02
219,2016-12-13 12:29
219,2016-12-13 13:02
220,2016-12-13 13:55
200,2016-12-13 14:29
188,2016-12-13 14:56
169,2016-12-13 15:28
151,2016-12-13 16:02
132,2016-12-13 16:29
76,2016-12-14 8:03
145,2016-12-14 8:43
167,2016-12-14 9:03
189,2016-12-14 9:29
210,2016-12-14 10:02
226,2016-12-14 10:30
237,2016-12-14 11:30
238,2016-12-14 12:02
233,2016-12-14 12:30
231,2016-12-14 13:03
229,2016-12-14 13:29
222,2016-12-14 14:03
217,2016-12-14 14:30
203,2016-12-14 14:56
187,2016-12-14 15:30
164,2016-12-14 15:56
134,2016-12-14 16:30
66,2016-12-15 7:57
122,2016-12-15 8:30
168,2016-12-15 9:03
183,2016-12-15 9:30
202,2016-12-15 9:57
213,2016-12-15 10:30
238,2016-12-15 11:03
245,2016-12-15 11:26
264,2016-12-15 12:00
265,2016-12-15 12:26
278,2016-12-15 13:00
270,2016-12-15 13:26
269,2016-12-15 14:00
264,2016-12-15 14:26
263,2016-12-15 15:00
266,2016-12-15 15:26
285,2016-12-15 16:03
297,2016-12-15 16:30
45,2016-12-16 7:59
71,2016-12-16 8:30
96,2016-12-16 9:03
107,2016-12-16 9:30
114,2016-12-16 10:03
124,2016-12-16 10:29
130,2016-12-16 11:03
130,2016-12-16 11:30
138,2016-12-16 11:56
137,2016-12-16 12:30
133,2016-12-16 12:56
138,2016-12-16 13:30
142,2016-12-16 13:56
148,2016-12-16 14:30
156,2016-12-16 14:56
159,2016-12-16 15:30
161,2016-12-16 16:03
169,2016-12-16 16:30
21,2016-10-16 8:01
40,2016-10-16 8:27
65,2016-10-16 9:01
71,2016-10-16 9:27
81,2016-10-16 10:04
79,2016-10-16 10:31
83,2016-10-16 11:01
85,2016-10-16 11:27
90,2016-10-16 12:01
88,2016-10-16 12:27
70,2016-10-16 13:01
55,2016-10-16 13:27
7,2016-10-16 14:01
0,2016-10-16 14:34
1,2016-10-16 15:01
0,2016-10-16 15:31
-3,2016-10-16 15:57
-3,2016-10-16 16:31
21,2016-10-18 8:01
20,2016-10-18 8:28
28,2016-10-18 9:01
36,2016-10-18 9:28
47,2016-10-18 10:01
49,2016-10-18 10:28
47,2016-10-18 11:01
44,2016-10-18 11:27
40,2016-10-18 12:01
41,2016-10-18 12:27
35,2016-10-18 13:01
24,2016-10-18 13:28
18,2016-10-18 13:54
17,2016-10-18 14:27
19,2016-10-18 15:01
-1,2016-10-18 15:27
9,2016-10-18 15:55
0,2016-10-18 16:27
13,2016-10-28 8:16
13,2016-10-28 8:16
16,2016-10-28 8:56
39,2016-10-28 9:29
61,2016-10-28 10:02
70,2016-10-28 10:29
65,2016-10-28 10:56
61,2016-10-28 11:29
60,2016-10-28 12:02
61,2016-10-28 12:29
-8,2016-10-28 13:02
6,2016-10-28 13:29
22,2016-10-28 14:02
27,2016-10-28 14:29
12,2016-10-28 15:02
-1,2016-10-28 15:29
-4,2016-10-28 16:02
-1,2016-10-28 16:29
2,2016-10-29 7:59
0,2016-10-29 8:26
0,2016-10-29 8:59
20,2016-10-29 9:26
92,2016-10-29 9:59
113,2016-10-29 10:26
116,2016-10-29 10:59
113,2016-10-29 11:25
120,2016-10-29 12:06
122,2016-10-29 12:26
-2,2016-10-29 12:59
7,2016-10-29 13:26
23,2016-10-29 13:59
40,2016-10-29 14:26
24,2016-10-29 14:59
13,2016-10-29 15:26
7,2016-10-29 15:59
-1,2016-10-29 16:26
3,2016-10-30 7:59
3,2016-10-30 7:59
3,2016-10-30 7:59
2,2016-10-30 8:25
1,2016-10-30 8:59
1,2016-10-30 9:25
0,2016-10-30 9:59
1,2016-10-30 10:25
1,2016-10-30 10:59
1,2016-10-30 11:25
1,2016-10-30 11:59
7,2016-10-30 12:26
27,2016-10-30 13:06
53,2016-10-30 13:25
103,2016-10-30 13:59
115,2016-10-30 14:32
111,2016-10-30 15:00
105,2016-10-30 15:32
10,2016-11-07 8:00
16,2016-11-07 8:26
31,2016-11-07 8:59
39,2016-11-07 9:26
55,2016-11-07 9:59
61,2016-11-07 10:26
64,2016-11-07 10:59
61,2016-11-07 11:26
56,2016-11-07 11:59
54,2016-11-07 12:26
43,2016-11-07 12:59
46,2016-11-07 13:33
46,2016-11-07 13:59
31,2016-11-07 14:33
29,2016-11-07 15:00
15,2016-11-07 15:33
0,2016-11-07 16:00
0,2016-11-07 16:33
19,2016-11-10 8:00
28,2016-11-10 8:34
43,2016-11-10 9:00
54,2016-11-10 9:27
66,2016-11-10 10:00
68,2016-11-10 10:27
60,2016-11-10 11:00
55,2016-11-10 11:27
55,2016-11-10 12:00
46,2016-11-10 12:27
33,2016-11-10 13:00
26,2016-11-10 13:34
14,2016-11-10 14:00
1,2016-11-10 14:27
0,2016-11-10 15:00
0,2016-11-10 15:27
-3,2016-11-10 16:00
1,2016-11-10 16:27
5,2016-11-20 8:01
6,2016-11-20 8:27
4,2016-11-20 9:01
5,2016-11-20 9:27
8,2016-11-20 10:01
7,2016-11-20 10:27
2,2016-11-20 11:01
1,2016-11-20 11:27
9,2016-11-20 12:01
11,2016-11-20 12:34
18,2016-11-20 13:07
32,2016-11-20 13:27
81,2016-11-20 14:01
116,2016-11-20 14:27
151,2016-11-20 15:01
146,2016-11-20 15:27
128,2016-11-20 16:01
118,2016-11-20 16:31
14,2016-11-30 8:02
18,2016-11-30 8:28
26,2016-11-30 9:01
38,2016-11-30 9:28
44,2016-11-30 10:01
54,2016-11-30 10:28
53,2016-11-30 10:55
47,2016-11-30 11:28
43,2016-11-30 12:01
41,2016-11-30 12:28
26,2016-11-30 13:01
29,2016-11-30 13:28
22,2016-11-30 14:01
19,2016-11-30 14:28
13,2016-11-30 15:01
-1,2016-11-30 15:28
-2,2016-11-30 16:01
1,2016-11-30 16:28
65,2016-10-04 7:59
96,2016-10-04 8:25
153,2016-10-04 8:59
190,2016-10-04 9:32
206,2016-10-04 9:59
219,2016-10-04 10:26
228,2016-10-04 10:59
234,2016-10-04 11:25
244,2016-10-04 11:59
253,2016-10-04 12:29
252,2016-10-04 13:02
246,2016-10-04 13:29
240,2016-10-04 14:02
234,2016-10-04 14:29
219,2016-10-04 14:57
216,2016-10-04 15:30
189,2016-10-04 16:04
161,2016-10-04 16:31
77,2016-10-05 7:57
117,2016-10-05 8:30
163,2016-10-05 9:04
179,2016-10-05 9:30
195,2016-10-05 10:04
205,2016-10-05 10:30
229,2016-10-05 11:04
234,2016-10-05 11:30
240,2016-10-05 12:04
240,2016-10-05 12:30
243,2016-10-05 12:57
237,2016-10-05 13:30
230,2016-10-05 13:57
209,2016-10-05 14:30
191,2016-10-05 14:57
174,2016-10-05 15:30
160,2016-10-05 16:04
131,2016-10-05 16:30
59,2016-10-06 7:57
102,2016-10-06 8:30
146,2016-10-06 8:57
173,2016-10-06 9:30
200,2016-10-06 10:03
206,2016-10-06 10:30
217,2016-10-06 10:57
229,2016-10-06 11:30
242,2016-10-06 12:04
245,2016-10-06 12:30
247,2016-10-06 12:57
241,2016-10-06 13:30
234,2016-10-06 13:57
221,2016-10-06 14:30
208,2016-10-06 15:04
202,2016-10-06 15:31
173,2016-10-06 16:04
150,2016-10-06 16:30
69,2016-10-07 8:03
101,2016-10-07 8:30
153,2016-10-07 9:04
169,2016-10-07 9:30
178,2016-10-07 9:57
198,2016-10-07 10:30
209,2016-10-07 10:57
215,2016-10-07 11:30
223,2016-10-07 12:03
222,2016-10-07 12:30
224,2016-10-07 13:04
218,2016-10-07 13:30
203,2016-10-07 14:03
186,2016-10-07 14:30
171,2016-10-07 15:04
165,2016-10-07 15:30
153,2016-10-07 15:57
128,2016-10-07 16:30
21,2016-10-08 7:57
25,2016-10-08 8:30
38,2016-10-08 8:57
46,2016-10-08 9:30
64,2016-10-08 10:04
83,2016-10-08 10:30
113,2016-10-08 10:57
137,2016-10-08 11:30
159,2016-10-08 12:04
171,2016-10-08 12:30
188,2016-10-08 13:04
200,2016-10-08 13:30
216,2016-10-08 14:03
216,2016-10-08 14:30
227,2016-10-08 14:57
217,2016-10-08 15:30
219,2016-10-08 16:04
212,2016-10-08 16:30
9,2016-10-09 8:04
10,2016-10-09 8:30
12,2016-10-09 9:04
20,2016-10-09 9:30
28,2016-10-09 9:57
52,2016-10-09 10:30
81,2016-10-09 11:04
109,2016-10-09 11:30
126,2016-10-09 11:57
137,2016-10-09 12:30
140,2016-10-09 13:04
134,2016-10-09 13:30
127,2016-10-09 14:03
128,2016-10-09 14:30
112,2016-10-09 15:04
101,2016-10-09 15:30
77,2016-10-09 16:03
60,2016-10-09 16:30
72,2016-10-10 8:04
105,2016-10-10 8:30
141,2016-10-10 9:04
159,2016-10-10 9:30
174,2016-10-10 10:03
190,2016-10-10 10:30
198,2016-10-10 10:57
207,2016-10-10 11:30
214,2016-10-10 11:57
218,2016-10-10 12:30
210,2016-10-10 13:04
209,2016-10-10 13:30
216,2016-10-10 14:03
205,2016-10-10 14:30
187,2016-10-10 14:57
181,2016-10-10 15:30
172,2016-10-10 15:57
149,2016-10-10 16:30
72,2016-10-11 8:04
108,2016-10-11 8:30
150,2016-10-11 8:57
176,2016-10-11 9:30
186,2016-10-11 9:57
192,2016-10-11 10:30
206,2016-10-11 10:57
210,2016-10-11 11:30
215,2016-10-11 12:03
215,2016-10-11 12:30
214,2016-10-11 13:04
213,2016-10-11 13:31
199,2016-10-11 14:04
196,2016-10-11 14:30
182,2016-10-11 15:03
174,2016-10-11 15:33
156,2016-10-11 16:01
141,2016-10-11 16:26
78,2016-10-12 8:04
116,2016-10-12 8:31
173,2016-10-12 9:03
188,2016-10-12 9:26
196,2016-10-12 10:01
206,2016-10-12 10:31
219,2016-10-12 11:04
229,2016-10-12 11:31
244,2016-10-12 12:04
246,2016-10-12 12:31
243,2016-10-12 13:04
242,2016-10-12 13:34
245,2016-10-12 14:03
232,2016-10-12 14:34
232,2016-10-12 15:01
228,2016-10-12 15:30
221,2016-10-12 15:57
207,2016-10-12 16:31
66,2016-10-13 7:57
124,2016-10-13 8:31
170,2016-10-13 9:04
189,2016-10-13 9:31
205,2016-10-13 9:57
220,2016-10-13 10:31
234,2016-10-13 11:04
235,2016-10-13 11:31
242,2016-10-13 11:57
244,2016-10-13 12:31
256,2016-10-13 13:04
258,2016-10-13 13:31
255,2016-10-13 13:57
240,2016-10-13 14:31
234,2016-10-13 15:04
219,2016-10-13 15:31
192,2016-10-13 16:04
170,2016-10-13 16:31
92,2016-10-14 8:01
133,2016-10-14 8:27
214,2016-10-14 9:01
264,2016-10-14 9:27
303,2016-10-14 10:01
328,2016-10-14 10:27
361,2016-10-14 11:01
374,2016-10-14 11:27
384,2016-10-14 12:01
383,2016-10-14 12:27
391,2016-10-14 13:01
374,2016-10-14 13:27
358,2016-10-14 14:01
327,2016-10-14 14:34
299,2016-10-14 15:01
240,2016-10-14 15:27
186,2016-10-14 16:01
164,2016-10-14 16:34
23,2016-10-15 8:01
25,2016-10-15 8:34
29,2016-10-15 9:01
35,2016-10-15 9:27
48,2016-10-15 10:01
71,2016-10-15 10:27
97,2016-10-15 11:01
116,2016-10-15 11:27
137,2016-10-15 12:01
149,2016-10-15 12:27
173,2016-10-15 13:01
190,2016-10-15 13:34
195,2016-10-15 14:01
190,2016-10-15 14:27
181,2016-10-15 15:01
165,2016-10-15 15:27
155,2016-10-15 16:01
139,2016-10-15 16:27
31,2016-10-16 8:01
49,2016-10-16 8:27
65,2016-10-16 9:01
105,2016-10-16 9:27
147,2016-10-16 10:04
164,2016-10-16 10:31
181,2016-10-16 11:01
200,2016-10-16 11:27
233,2016-10-16 12:01
237,2016-10-16 12:27
242,2016-10-16 13:01
222,2016-10-16 13:27
188,2016-10-16 14:01
158,2016-10-16 14:34
142,2016-10-16 15:01
122,2016-10-16 15:31
105,2016-10-16 15:57
78,2016-10-16 16:31
77,2016-10-17 8:01
110,2016-10-17 8:27
157,2016-10-17 9:01
173,2016-10-17 9:27
189,2016-10-17 10:04
204,2016-10-17 10:31
227,2016-10-17 11:04
249,2016-10-17 11:31
270,2016-10-17 12:04
289,2016-10-17 12:31
291,2016-10-17 12:57
292,2016-10-17 13:31
290,2016-10-17 14:04
291,2016-10-17 14:31
287,2016-10-17 14:57
288,2016-10-17 15:31
312,2016-10-17 15:57
323,2016-10-17 16:28
68,2016-10-18 8:01
95,2016-10-18 8:28
148,2016-10-18 9:01
177,2016-10-18 9:28
192,2016-10-18 10:01
207,2016-10-18 10:28
230,2016-10-18 11:01
253,2016-10-18 11:27
270,2016-10-18 12:01
283,2016-10-18 12:27
289,2016-10-18 13:01
295,2016-10-18 13:28
300,2016-10-18 13:54
296,2016-10-18 14:27
293,2016-10-18 15:01
291,2016-10-18 15:27
293,2016-10-18 15:55
303,2016-10-18 16:27
73,2016-10-19 8:05
97,2016-10-19 8:25
148,2016-10-19 8:58
174,2016-10-19 9:32
189,2016-10-19 9:58
203,2016-10-19 10:25
225,2016-10-19 10:59
248,2016-10-19 11:25
261,2016-10-19 11:59
266,2016-10-19 12:25
271,2016-10-19 12:58
268,2016-10-19 13:25
260,2016-10-19 13:58
253,2016-10-19 14:32
251,2016-10-19 14:58
240,2016-10-19 15:32
231,2016-10-19 15:59
217,2016-10-19 16:25
16,2016-10-22 7:59
17,2016-10-22 8:26
22,2016-10-22 8:59
30,2016-10-22 9:26
47,2016-10-22 9:59
62,2016-10-22 10:26
83,2016-10-22 10:59
113,2016-10-22 11:32
137,2016-10-22 11:59
166,2016-10-22 12:32
185,2016-10-22 12:59
200,2016-10-22 13:32
208,2016-10-22 13:59
206,2016-10-22 14:39
209,2016-10-22 14:59
210,2016-10-22 15:26
217,2016-10-22 15:59
226,2016-10-22 16:26
12,2016-10-23 7:59
13,2016-10-23 8:26
17,2016-10-23 8:59
24,2016-10-23 9:26
42,2016-10-23 9:59
69,2016-10-23 10:26
107,2016-10-23 10:59
126,2016-10-23 11:26
154,2016-10-23 11:59
169,2016-10-23 12:26
192,2016-10-23 13:06
185,2016-10-23 13:26
168,2016-10-23 13:59
162,2016-10-23 14:26
144,2016-10-23 14:59
130,2016-10-23 15:26
116,2016-10-23 15:59
98,2016-10-23 16:26
59,2016-10-24 7:56
105,2016-10-24 8:29
137,2016-10-24 9:03
149,2016-10-24 9:30
167,2016-10-24 9:55
196,2016-10-24 10:30
225,2016-10-24 11:03
248,2016-10-24 11:29
266,2016-10-24 12:02
278,2016-10-24 12:30
280,2016-10-24 12:56
272,2016-10-24 13:30
266,2016-10-24 13:56
251,2016-10-24 14:30
229,2016-10-24 14:56
199,2016-10-24 15:32
174,2016-10-24 16:00
148,2016-10-24 16:33
52,2016-10-25 8:00
102,2016-10-25 8:26
142,2016-10-25 9:00
158,2016-10-25 9:19
176,2016-10-25 9:56
213,2016-10-25 10:29
239,2016-10-25 10:56
282,2016-10-25 11:29
315,2016-10-25 12:02
326,2016-10-25 12:29
334,2016-10-25 13:03
332,2016-10-25 13:29
336,2016-10-25 13:56
329,2016-10-25 14:29
304,2016-10-25 15:02
299,2016-10-25 15:29
272,2016-10-25 15:56
280,2016-10-25 16:29
60,2016-10-26 7:59
105,2016-10-26 8:32
132,2016-10-26 8:59
149,2016-10-26 9:26
167,2016-10-26 9:59
196,2016-10-26 10:26
247,2016-10-26 10:59
279,2016-10-26 11:26
329,2016-10-26 11:59
397,2016-10-26 12:26
463,2016-10-26 12:59
516,2016-10-26 13:26
596,2016-10-26 13:59
611,2016-10-26 14:26
604,2016-10-26 14:59
604,2016-10-26 15:26
586,2016-10-26 15:59
549,2016-10-26 16:32
55,2016-10-27 7:59
129,2016-10-27 8:32
198,2016-10-27 8:59
255,2016-10-27 9:32
374,2016-10-27 9:59
489,2016-10-27 10:25
536,2016-10-27 10:59
571,2016-10-27 11:32
599,2016-10-27 11:59
684,2016-10-27 12:26
673,2016-10-27 12:59
642,2016-10-27 13:32
616,2016-10-27 13:59
615,2016-10-27 14:26
576,2016-10-27 14:59
544,2016-10-27 15:26
493,2016-10-27 15:59
457,2016-10-27 16:26
83,2016-10-28 8:16
83,2016-10-28 8:16
170,2016-10-28 8:56
225,2016-10-28 9:29
351,2016-10-28 10:02
391,2016-10-28 10:29
426,2016-10-28 10:56
455,2016-10-28 11:29
489,2016-10-28 12:02
517,2016-10-28 12:29
432,2016-10-28 13:02
455,2016-10-28 13:29
520,2016-10-28 14:02
524,2016-10-28 14:29
488,2016-10-28 15:02
465,2016-10-28 15:29
430,2016-10-28 16:02
397,2016-10-28 16:29
15,2016-10-29 7:59
28,2016-10-29 8:26
67,2016-10-29 8:59
155,2016-10-29 9:26
325,2016-10-29 9:59
429,2016-10-29 10:26
473,2016-10-29 10:59
495,2016-10-29 11:25
578,2016-10-29 12:06
597,2016-10-29 12:26
514,2016-10-29 12:59
426,2016-10-29 13:26
508,2016-10-29 13:59
575,2016-10-29 14:26
558,2016-10-29 14:59
546,2016-10-29 15:26
551,2016-10-29 15:59
554,2016-10-29 16:26
7,2016-10-30 7:59
7,2016-10-30 7:59
7,2016-10-30 7:59
12,2016-10-30 8:25
15,2016-10-30 8:59
17,2016-10-30 9:25
27,2016-10-30 9:59
50,2016-10-30 10:25
79,2016-10-30 10:59
106,2016-10-30 11:25
165,2016-10-30 11:59
191,2016-10-30 12:26
258,2016-10-30 13:06
300,2016-10-30 13:25
430,2016-10-30 13:59
501,2016-10-30 14:32
494,2016-10-30 15:00
478,2016-10-30 15:32
51,2016-10-31 8:00
85,2016-10-31 8:26
126,2016-10-31 9:00
144,2016-10-31 9:26
161,2016-10-31 10:00
179,2016-10-31 10:26
196,2016-10-31 11:00
212,2016-10-31 11:26
224,2016-10-31 12:00
224,2016-10-31 12:26
221,2016-10-31 13:00
223,2016-10-31 13:26
214,2016-10-31 13:59
196,2016-10-31 14:26
172,2016-10-31 15:00
163,2016-10-31 15:27
146,2016-10-31 16:00
123,2016-10-31 16:26
75,2016-11-01 8:06
104,2016-11-01 8:26
153,2016-11-01 9:00
183,2016-11-01 9:26
203,2016-11-01 10:00
210,2016-11-01 10:26
221,2016-11-01 11:00
224,2016-11-01 11:26
236,2016-11-01 12:00
238,2016-11-01 12:26
244,2016-11-01 13:00
238,2016-11-01 13:26
231,2016-11-01 14:00
223,2016-11-01 14:26
199,2016-11-01 15:00
188,2016-11-01 15:27
170,2016-11-01 16:00
153,2016-11-01 16:33
59,2016-11-02 7:56
106,2016-11-02 8:30
144,2016-11-02 8:56
174,2016-11-02 9:30
188,2016-11-02 9:56
202,2016-11-02 10:29
208,2016-11-02 10:56
216,2016-11-02 11:30
224,2016-11-02 11:56
231,2016-11-02 12:30
244,2016-11-02 13:03
241,2016-11-02 13:30
242,2016-11-02 14:03
243,2016-11-02 14:30
241,2016-11-02 14:56
230,2016-11-02 15:29
225,2016-11-02 16:03
211,2016-11-02 16:30
58,2016-11-03 8:00
91,2016-11-03 8:26
145,2016-11-03 9:00
163,2016-11-03 9:26
179,2016-11-03 10:00
183,2016-11-03 10:26
194,2016-11-03 11:00
205,2016-11-03 11:26
218,2016-11-03 12:00
223,2016-11-03 12:26
228,2016-11-03 12:59
237,2016-11-03 13:26
229,2016-11-03 13:59
229,2016-11-03 14:26
216,2016-11-03 15:00
210,2016-11-03 15:26
209,2016-11-03 16:03
197,2016-11-03 16:30
62,2016-11-04 8:00
97,2016-11-04 8:26
140,2016-11-04 8:59
151,2016-11-04 9:33
157,2016-11-04 10:00
170,2016-11-04 10:26
186,2016-11-04 11:00
197,2016-11-04 11:33
213,2016-11-04 12:00
213,2016-11-04 12:33
220,2016-11-04 13:00
219,2016-11-04 13:26
220,2016-11-04 13:59
218,2016-11-04 14:26
213,2016-11-04 15:00
211,2016-11-04 15:26
221,2016-11-04 16:00
228,2016-11-04 16:26
5,2016-11-05 8:00
4,2016-11-05 8:26
6,2016-11-05 8:59
7,2016-11-05 9:26
18,2016-11-05 9:59
36,2016-11-05 10:33
55,2016-11-05 10:59
69,2016-11-05 11:26
94,2016-11-05 12:06
96,2016-11-05 12:26
114,2016-11-05 13:00
124,2016-11-05 13:33
122,2016-11-05 13:59
114,2016-11-05 14:26
104,2016-11-05 15:00
89,2016-11-05 15:26
73,2016-11-05 16:00
54,2016-11-05 16:26
6,2016-11-06 8:00
6,2016-11-06 8:26
8,2016-11-06 9:00
8,2016-11-06 9:33
21,2016-11-06 10:00
41,2016-11-06 10:26
64,2016-11-06 10:59
85,2016-11-06 11:26
102,2016-11-06 11:59
105,2016-11-06 12:26
106,2016-11-06 13:06
109,2016-11-06 13:26
106,2016-11-06 13:59
95,2016-11-06 14:33
86,2016-11-06 15:00
74,2016-11-06 15:26
60,2016-11-06 15:59
48,2016-11-06 16:26
54,2016-11-07 8:00
90,2016-11-07 8:26
135,2016-11-07 8:59
160,2016-11-07 9:26
183,2016-11-07 9:59
189,2016-11-07 10:26
204,2016-11-07 10:59
215,2016-11-07 11:26
226,2016-11-07 11:59
230,2016-11-07 12:26
229,2016-11-07 12:59
237,2016-11-07 13:33
238,2016-11-07 13:59
218,2016-11-07 14:33
204,2016-11-07 15:00
186,2016-11-07 15:33
173,2016-11-07 16:00
146,2016-11-07 16:33
68,2016-11-08 7:59
104,2016-11-08 8:26
156,2016-11-08 8:59
182,2016-11-08 9:26
210,2016-11-08 9:59
222,2016-11-08 10:33
235,2016-11-08 11:00
255,2016-11-08 11:33
271,2016-11-08 11:59
277,2016-11-08 12:27
279,2016-11-08 13:00
281,2016-11-08 13:34
284,2016-11-08 14:00
270,2016-11-08 14:26
262,2016-11-08 15:00
251,2016-11-08 15:33
245,2016-11-08 16:01
236,2016-11-08 16:34
53,2016-11-09 8:00
83,2016-11-09 8:27
135,2016-11-09 9:00
162,2016-11-09 9:34
178,2016-11-09 10:00
189,2016-11-09 10:27
203,2016-11-09 11:00
218,2016-11-09 11:27
226,2016-11-09 12:00
225,2016-11-09 12:27
233,2016-11-09 13:00
230,2016-11-09 13:27
223,2016-11-09 14:00
214,2016-11-09 14:27
198,2016-11-09 15:00
192,2016-11-09 15:34
180,2016-11-09 16:00
141,2016-11-09 16:34
59,2016-11-10 8:00
114,2016-11-10 8:34
158,2016-11-10 9:00
181,2016-11-10 9:27
196,2016-11-10 10:00
211,2016-11-10 10:27
228,2016-11-10 11:00
238,2016-11-10 11:27
255,2016-11-10 12:00
248,2016-11-10 12:27
243,2016-11-10 13:00
241,2016-11-10 13:34
238,2016-11-10 14:00
225,2016-11-10 14:27
212,2016-11-10 15:00
201,2016-11-10 15:27
184,2016-11-10 16:00
157,2016-11-10 16:27
53,2016-11-11 8:00
